Attaching to filebeat, kibana, logstash, es-hot, some_app, es-warm
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:53.249Z", "log.level": "INFO", "message":"version[8.7.0], pid[74], build[docker/09520b59b6bc1057340b55750186466ea715e30e/2023-03-27T16:31:09.816451435Z], OS[Linux/5.15.146.1-microsoft-standard-WSL2/amd64], JVM[Oracle Corporation/OpenJDK 64-Bit Server VM/19.0.2/19.0.2+7-44]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.node.Node","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.688Z", "log.level": "INFO", "message":"loaded module [x-pack-ccr]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.688Z", "log.level": "INFO", "message":"loaded module [x-pack-core]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.688Z", "log.level": "INFO", "message":"loaded module [x-pack-deprecation]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.688Z", "log.level": "INFO", "message":"loaded module [x-pack-enrich]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.689Z", "log.level": "INFO", "message":"loaded module [x-pack-eql]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.689Z", "log.level": "INFO", "message":"loaded module [x-pack-fleet]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.689Z", "log.level": "INFO", "message":"loaded module [x-pack-graph]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.689Z", "log.level": "INFO", "message":"loaded module [x-pack-identity-provider]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.690Z", "log.level": "INFO", "message":"loaded module [x-pack-ilm]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.690Z", "log.level": "INFO", "message":"loaded module [x-pack-logstash]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.690Z", "log.level": "INFO", "message":"loaded module [x-pack-ml]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.690Z", "log.level": "INFO", "message":"loaded module [x-pack-monitoring]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[35mkibana              |[0m [2024-09-29T19:54:39.794+00:00][ERROR][elasticsearch-service] Unable to retrieve version information from Elasticsearch nodes. getaddrinfo ENOTFOUND es-hot
[35mkibana              |[0m [2024-09-29T19:55:04.757+00:00][ERROR][elasticsearch-service] Unable to retrieve version information from Elasticsearch nodes. getaddrinfo ENOTFOUND es-warm
[35mkibana              |[0m [2024-09-29T19:55:49.792+00:00][ERROR][elasticsearch-service] Unable to retrieve version information from Elasticsearch nodes. getaddrinfo ENOTFOUND es-hot
[35mkibana              |[0m [2024-09-29T19:56:14.800+00:00][ERROR][elasticsearch-service] Unable to retrieve version information from Elasticsearch nodes. getaddrinfo ENOTFOUND es-warm
[35mkibana              |[0m [2024-09-29T19:56:39.818+00:00][ERROR][elasticsearch-service] Unable to retrieve version information from Elasticsearch nodes. getaddrinfo ENOTFOUND es-hot
[35mkibana              |[0m [2024-09-29T19:57:04.754+00:00][ERROR][elasticsearch-service] Unable to retrieve version information from Elasticsearch nodes. getaddrinfo ENOTFOUND es-warm
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.690Z", "log.level": "INFO", "message":"loaded module [x-pack-profiling]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.691Z", "log.level": "INFO", "message":"loaded module [x-pack-ql]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.692Z", "log.level": "INFO", "message":"loaded module [x-pack-rollup]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.694Z", "log.level": "INFO", "message":"loaded module [x-pack-security]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.695Z", "log.level": "INFO", "message":"loaded module [x-pack-shutdown]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.695Z", "log.level": "INFO", "message":"loaded module [x-pack-sql]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.695Z", "log.level": "INFO", "message":"loaded module [x-pack-stack]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.696Z", "log.level": "INFO", "message":"loaded module [x-pack-text-structure]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.697Z", "log.level": "INFO", "message":"loaded module [x-pack-voting-only-node]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.698Z", "log.level": "INFO", "message":"loaded module [x-pack-watcher]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.698Z", "log.level": "INFO", "message":"loaded module [x-pack-write-load-forecaster]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:50:59.699Z", "log.level": "INFO", "message":"no plugins loaded", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.plugins.PluginsService","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:51:05.299Z", "log.level": "WARN", "message":"Sep 29, 2024 7:51:05 PM org.apache.lucene.store.MemorySegmentIndexInputProvider <init>", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"stderr","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:51:05.324Z", "log.level": "INFO", "message":"using [1] data paths, mounts [[/usr/share/elasticsearch/data (/dev/sdc)]], net usable_space [946.6gb], net total_space [1006.8gb], types [ext4]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.env.NodeEnvironment","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:51:05.324Z", "log.level": "INFO", "message":"heap size [512mb], compressed ordinary object pointers [true]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.env.NodeEnvironment","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:51:05.411Z", "log.level": "INFO", "message":"node name [es-warm], node ID [rA-D8SakSfOK1C1tVt9s4w], cluster name [es-docker-cluster], roles [master, data_warm]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.node.Node","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:51:09.214Z", "log.level": "INFO", "message":"[controller/116] [Main.cc@123] controller (64 bit): Version 8.7.0 (Build e4e1c23721e58c) Copyright (c) 2023 Elasticsearch BV", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"ml-cpp-log-tail-thread","log.logger":"org.elasticsearch.xpack.ml.process.logging.CppLogMessageHandler","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:51:09.677Z", "log.level": "INFO", "message":"Security is disabled", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.xpack.security.Security","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:51:10.178Z", "log.level": "INFO", "message":"Profiling is enabled", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.xpack.profiler.ProfilingPlugin","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:51:11.307Z", "log.level": "INFO", "message":"creating NettyAllocator with the following configs: [name=unpooled, suggested_max_allocation_size=1mb, factors={es.unsafe.use_unpooled_allocator=null, g1gc_enabled=true, g1gc_region_size=4mb, heap_size=512mb}]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.transport.netty4.NettyAllocator","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:51:11.340Z", "log.level": "INFO", "message":"using rate limit [40mb] with [default=40mb, read=0b, write=0b, max=0b]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.indices.recovery.RecoverySettings","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:51:11.414Z", "log.level": "INFO", "message":"using discovery type [multi-node] and seed hosts providers [settings]", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.discovery.DiscoveryModule","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:51:13.551Z", "log.level": "INFO", "message":"initialized", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.node.Node","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:51:13.552Z", "log.level": "INFO", "message":"starting ...", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.node.Node","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
[33mes-warm             |[0m {"@timestamp":"2024-09-29T19:51:13.578Z", "log.level": "INFO", "message":"persistent cache index loaded", "ecs.version": "1.2.0","service.name":"ES_ECS","event.dataset":"elasticsearch.server","process.thread.name":"main","log.logger":"org.elasticsearch.xpack.searchablesnapshots.cache.full.PersistentCache","elasticsearch.node.name":"es-warm","elasticsearch.cluster.name":"es-docker-cluster"}
